account_id,customer_id,account_type,branch_code,opening_date,current_balance,available_balance,currency,account_status,freeze_status,last_transaction_date
ACC000000225,CUST0008171,SAVINGS,BR0091,2024-04-06,45856.92,22778.64,INR,ACTIVE,N,2025-03-01
ACC000000226,CUST0008953,CURRENT,BR0029,2024-06-20,14930.15,4062.48,INR,ACTIVE,N,2026-07-23
ACC000000227,CUST0003048,SAVINGS,BR0028,2020-04-04,30590.31,13639.98,INR,ACTIVE,N,2024-07-10
ACC000000228,CUST0003408,SALARY,BR0019,2022-10-10,272039.84,240139.27,INR,ACTIVE,N,2023-09-03
ACC000000229,CUST0002878,SAVINGS,BR0106,2021-08-03,122037.72,105351.12,INR,ACTIVE,N,2026-02-26
ACC000000230,CUST0005054,SAVINGS,BR0067,2015-05-18,434285.81,402585.98,INR,ACTIVE,N,2025-07-02
ACC000000231,CUST0001666,SAVINGS,BR0063,2018-03-14,22052.5,13785.42,INR,ACTIVE,N,2023-08-15
ACC000000232,CUST0008703,SAVINGS,BR0119,2015-02-28,62183.37,32541.99,INR,ACTIVE,N,2025-10-06
ACC000000233,CUST0008265,FIXED_DEPOSIT,BR0082,2023-08-18,28906.48,22750.66,INR,ACTIVE,N,2026-04-17
ACC000000234,CUST0008753,SAVINGS,BR0041,2018-07-31,93812.23,71660.36,INR,ACTIVE,N,2025-08-07
ACC000000235,CUST0002175,CURRENT,BR0057,2021-05-13,100033.85,88597.53,INR,BLOCKED,Y,2025-07-20
ACC000000236,CUST0000019,SAVINGS,BR0074,2020-08-16,63210.34,35354.7,INR,ACTIVE,N,2024-07-25
ACC000000237,CUST0006985,SAVINGS,BR0044,2018-03-29,472873.94,450200.93,INR,BLOCKED,Y,2026-02-02
ACC000000238,CUST0005940,CURRENT,BR0116,2025-01-03,69876.99,19986.62,INR,ACTIVE,N,2025-07-23
ACC000000239,CUST0003354,SAVINGS,BR0110,2020-11-05,214930.53,167206.47,INR,ACTIVE,N,2024-08-18
ACC000000240,CUST0009840,FIXED_DEPOSIT,BR0049,2020-03-14,85134.47,35974.99,INR,ACTIVE,N,2025-07-17
ACC000000241,CUST0000758,SALARY,BR0056,2020-08-15,60934.66,40466.58,INR,ACTIVE,N,2024-10-24
ACC000000242,CUST0002825,SAVINGS,BR0084,2021-01-20,35682.88,13910.91,INR,ACTIVE,N,2026-01-19
ACC000000243,CUST0001742,SAVINGS,BR0113,2026-01-28,5031.11,1211.47,INR,ACTIVE,N,2026-04-26
ACC000000244,CUST0002693,SAVINGS,BR0006,2019-11-01,52649.8,29471.8,INR,ACTIVE,N,2025-04-03
ACC000000245,CUST0002010,SALARY,BR0063,2017-07-31,33605.52,16475.46,INR,ACTIVE,N,2024-05-09
ACC000000246,CUST0007493,SAVINGS,BR0032,2026-05-16,93820.91,66834.8,INR,ACTIVE,N,2026-06-14
ACC000000247,CUST0002692,SAVINGS,BR0006,2022-06-29,87417.69,82167.05,INR,ACTIVE,N,2024-04-03
ACC000000248,CUST0005721,CURRENT,BR0012,2025-08-17,142728.04,130243.64,INR,BLOCKED,Y,2026-07-16
ACC000000249,CUST0008368,SAVINGS,BR0088,2014-11-12,399430.98,398673.67,INR,ACTIVE,Y,2023-05-21
ACC000000250,CUST0003676,SAVINGS,BR0110,2020-02-04,168379.03,127824.95,INR,ACTIVE,N,2025-10-27
ACC000000251,CUST0005503,SALARY,BR0051,2021-09-11,34500.37,19959.55,INR,ACTIVE,N,2023-10-26
ACC000000252,CUST0001765,SAVINGS,BR0020,2022-06-05,126191.77,102026.66,INR,ACTIVE,N,2026-07-27
ACC000000253,CUST0006845,SAVINGS,BR0053,2015-10-26,230743.04,208321.42,INR,ACTIVE,N,2026-04-20
ACC000000254,CUST0006146,SAVINGS,BR0034,2021-05-25,731950.92,694696.8,INR,ACTIVE,N,2026-06-10
ACC000000255,CUST0008445,SALARY,BR0109,2013-10-11,15776.16,5366.96,INR,ACTIVE,N,2026-05-24
ACC000000256,CUST0004688,SAVINGS,BR0012,2014-02-13,28567.36,5485.22,INR,ACTIVE,N,2024-12-01
ACC000000257,CUST0007588,SAVINGS,BR0106,2025-09-23,67268.46,51416.86,INR,ACTIVE,N,2025-11-09
ACC000000258,CUST0008958,SAVINGS,BR0074,2013-01-29,78944.5,59457.82,INR,ACTIVE,N,2023-05-17
ACC000000259,CUST0005435,SALARY,BR0060,2024-05-24,56764.74,28431.25,INR,ACTIVE,N,2025-03-15
ACC000000260,CUST0003679,SAVINGS,BR0030,2022-03-21,3583.33,529.38,INR,ACTIVE,N,2023-06-29
ACC000000261,CUST0003553,FIXED_DEPOSIT,BR0102,2025-03-11,25690.32,20801.24,INR,ACTIVE,Y,2026-06-18
ACC000000262,CUST0001182,SAVINGS,BR0097,2014-03-29,23183.88,9335.71,INR,ACTIVE,N,2025-02-04
ACC000000263,CUST0006422,CURRENT,BR0041,2015-06-04,34930.45,33923.36,INR,ACTIVE,N,2025-06-20
ACC000000264,CUST0003592,SAVINGS,BR0042,2015-11-08,42169.97,8690.45,INR,CLOSED,N,2026-03-12
ACC000000265,CUST0009112,SAVINGS,BR0007,2022-05-13,51164.08,43618.45,INR,ACTIVE,N,2026-07-08
ACC000000266,CUST0008825,SAVINGS,BR0045,2015-06-29,31246.34,18984.0,INR,ACTIVE,N,2023-11-30
ACC000000267,CUST0005874,CURRENT,BR0029,2016-10-09,22998.72,1060.8,INR,ACTIVE,N,2025-11-07
ACC000000268,CUST0005622,SAVINGS,BR0061,2021-12-19,223292.9,218303.09,INR,ACTIVE,N,2025-07-03
ACC000000269,CUST0002516,CURRENT,BR0046,2026-06-07,85611.51,53424.15,INR,ACTIVE,N,2026-06-30
ACC000000270,CUST0007621,SAVINGS,BR0113,2019-12-09,40202.09,30076.57,INR,ACTIVE,N,2024-02-18
ACC000000271,CUST0004142,FIXED_DEPOSIT,BR0101,2021-09-05,144325.24,118928.18,INR,ACTIVE,N,2024-03-30
ACC000000272,CUST0007975,SAVINGS,BR0049,2025-01-30,177470.43,152959.02,INR,ACTIVE,N,2025-01-31
ACC000000273,CUST0004304,SALARY,BR0105,2016-09-24,475986.86,448446.78,INR,DORMANT,N,2024-01-12
ACC000000274,CUST0000853,SAVINGS,BR0120,2013-12-26,148660.87,117353.25,INR,ACTIVE,N,2023-12-30
ACC000000275,CUST0007759,SAVINGS,BR0119,2014-07-06,15726.29,2600.06,INR,ACTIVE,N,2025-05-19
ACC000000276,CUST0004547,SALARY,BR0100,2014-04-08,74671.59,51952.38,INR,ACTIVE,N,2023-07-17
ACC000000277,CUST0003077,SAVINGS,BR0079,2015-11-29,248613.79,221409.45,INR,ACTIVE,N,2026-04-29
ACC000000278,CUST0004679,CURRENT,BR0014,2023-09-10,124749.41,97470.0,INR,ACTIVE,N,2025-07-21
ACC000000279,CUST0006530,SAVINGS,BR0068,2020-04-01,36788.89,35100.8,INR,ACTIVE,N,2023-08-04
ACC000000280,CUST0004850,SAVINGS,BR0047,2022-06-11,28218.99,10198.63,INR,ACTIVE,N,2023-06-13
ACC000000281,CUST0000443,SAVINGS,BR0067,2017-11-28,404909.4,397679.74,INR,ACTIVE,N,2023-06-19
ACC000000282,CUST0000043,CURRENT,BR0101,2021-06-07,41905.4,18445.87,INR,ACTIVE,N,2025-04-16
ACC000000283,CUST0004301,FIXED_DEPOSIT,BR0053,2021-06-20,165381.6,137726.5,INR,ACTIVE,N,2023-07-11
ACC000000284,CUST0006703,CURRENT,BR0017,2022-05-02,184875.3,164412.95,INR,DORMANT,N,2025-01-08
ACC000000285,CUST0009032,SAVINGS,BR0008,2020-04-15,48621.56,38966.31,INR,CLOSED,N,2023-04-12
ACC000000286,CUST0008389,SALARY,BR0084,2015-10-11,212191.09,186072.62,INR,ACTIVE,N,2026-03-04
ACC000000287,CUST0004162,CURRENT,BR0087,2023-05-19,131234.04,129342.04,INR,ACTIVE,N,2024-09-24
ACC000000288,CUST0002642,SAVINGS,BR0021,2020-09-17,120584.98,103741.44,INR,ACTIVE,N,2026-06-03
ACC000000289,CUST0005291,SALARY,BR0107,2019-07-30,119212.73,69246.82,INR,ACTIVE,N,2023-08-10
ACC000000290,CUST0007129,CURRENT,BR0014,2019-02-24,301955.86,282057.08,INR,ACTIVE,N,2024-02-19
ACC000000291,CUST0003008,SAVINGS,BR0034,2014-01-19,696628.37,682718.12,INR,ACTIVE,N,2024-03-29
ACC000000292,CUST0003670,SAVINGS,BR0045,2017-07-14,63610.79,45219.62,INR,ACTIVE,N,2023-03-12
ACC000000293,CUST0004966,SALARY,BR0093,2022-12-02,146479.62,115214.46,INR,ACTIVE,N,2023-06-26
ACC000000294,CUST0006730,CURRENT,BR0066,2013-02-05,74732.84,48713.99,INR,ACTIVE,N,2023-08-24
ACC000000295,CUST0008762,SAVINGS,BR0039,2024-05-10,37803.99,5090.27,INR,ACTIVE,N,2026-05-10
ACC000000296,CUST0006486,SAVINGS,BR0010,2014-10-22,58514.53,11525.41,INR,ACTIVE,N,2023-08-06
ACC000000297,CUST0004225,SAVINGS,BR0113,2020-12-03,289822.9,264549.5,INR,ACTIVE,N,2025-10-08
ACC000000298,CUST0003217,SAVINGS,BR0023,2022-06-01,95379.99,72687.41,INR,ACTIVE,N,2024-11-27
ACC000000299,CUST0002611,CURRENT,BR0096,2014-08-04,81623.36,73456.29,INR,ACTIVE,N,2024-11-10
ACC000000300,CUST0002468,SALARY,BR0029,2022-10-29,54639.4,20816.25,INR,ACTIVE,N,2023-01-28
ACC000000301,CUST0004801,SAVINGS,BR0114,2026-01-03,58010.81,40228.99,INR,ACTIVE,N,2026-03-18
ACC000000302,CUST0008255,SAVINGS,BR0094,2024-06-21,167915.4,139847.41,USD,ACTIVE,N,2024-09-13
ACC000000303,CUST0008885,SAVINGS,BR0107,2021-03-17,343963.93,321072.63,INR,ACTIVE,N,2023-05-18
ACC000000304,CUST0007204,SAVINGS,BR0057,2016-02-11,179042.54,147517.79,INR,ACTIVE,N,2024-11-12
ACC000000305,CUST0008731,SAVINGS,BR0090,2023-07-10,72187.19,71822.03,INR,ACTIVE,N,2026-04-16
ACC000000306,CUST0002980,SAVINGS,BR0090,2020-03-22,108902.26,86516.01,INR,ACTIVE,N,2023-11-12
ACC000000307,CUST0008883,CURRENT,BR0093,2022-12-05,74096.18,67719.95,EUR,ACTIVE,N,2025-08-28
ACC000000308,CUST0007228,SAVINGS,BR0004,2014-10-09,325034.99,299149.94,USD,ACTIVE,N,2025-05-17
ACC000000309,CUST0006787,SAVINGS,BR0102,2025-05-08,79945.68,44767.4,INR,ACTIVE,N,2026-03-28
ACC000000310,CUST0003923,SAVINGS,BR0093,2017-01-22,67348.68,59450.78,INR,ACTIVE,N,2023-05-28
ACC000000311,CUST0006310,SAVINGS,BR0062,2013-03-13,158276.44,155107.0,INR,ACTIVE,N,2025-01-23
ACC000000312,CUST0004271,SAVINGS,BR0044,2018-06-25,14947.77,5358.3,INR,ACTIVE,N,2025-04-06
ACC000000313,CUST0008139,SAVINGS,BR0078,2018-05-27,127302.47,98621.1,INR,ACTIVE,N,2023-08-05
ACC000000314,CUST0007976,SAVINGS,BR0051,2015-05-16,104539.98,77513.14,INR,ACTIVE,N,2023-11-29
ACC000000315,CUST0003828,SAVINGS,BR0021,2018-03-28,34580.69,3858.15,INR,ACTIVE,N,2023-04-11
ACC000000316,CUST0006074,SAVINGS,BR0017,2015-11-19,214795.21,189991.61,INR,ACTIVE,N,2024-12-07
ACC000000317,CUST0006972,CURRENT,BR0096,2022-12-20,87547.0,73328.35,INR,ACTIVE,N,2024-06-05
ACC000000318,CUST0008747,CURRENT,BR0087,2017-02-20,63198.3,44347.72,INR,ACTIVE,N,2026-04-17
ACC000000319,CUST0008456,SAVINGS,BR0081,2022-03-13,120066.58,114645.29,INR,ACTIVE,N,2025-10-07
ACC000000320,CUST0009540,SAVINGS,BR0105,2025-07-03,48613.46,16436.36,INR,ACTIVE,N,2026-06-10
ACC000000321,CUST0004574,CURRENT,BR0007,2013-09-05,120273.43,115984.31,INR,ACTIVE,N,2023-01-04
ACC000000322,CUST0009698,SAVINGS,BR0015,2016-02-25,434882.6,422654.57,INR,ACTIVE,N,2024-02-06
ACC000000323,CUST0006452,SAVINGS,BR0009,2014-03-15,33833.62,22601.01,INR,ACTIVE,N,2026-07-26
ACC000000324,CUST0001317,CURRENT,BR0099,2022-03-06,415666.54,386382.03,INR,ACTIVE,N,2023-05-08
ACC000000325,CUST0004402,SAVINGS,BR0056,2018-11-11,32098.48,19778.51,INR,ACTIVE,N,2023-09-11
ACC000000326,CUST0009231,SAVINGS,BR0073,2022-12-11,95178.46,79756.51,INR,ACTIVE,N,2025-09-01
ACC000000327,CUST0008825,SAVINGS,BR0016,2025-11-05,67762.3,26993.38,INR,ACTIVE,N,2025-12-02
ACC000000328,CUST0003772,SAVINGS,BR0017,2015-07-02,130368.98,110892.47,INR,ACTIVE,N,2025-12-27
ACC000000329,CUST0003300,SAVINGS,BR0008,2024-06-11,69053.93,59144.63,INR,ACTIVE,N,2025-07-22
ACC000000330,CUST0001196,FIXED_DEPOSIT,BR0009,2014-02-03,75183.86,68270.21,INR,ACTIVE,N,2024-10-02
ACC000000331,CUST0008847,CURRENT,BR0033,2018-04-21,87889.92,53409.53,INR,ACTIVE,N,2023-12-13
ACC000000332,CUST0000479,SAVINGS,BR0118,2020-05-14,68861.33,42415.58,INR,ACTIVE,N,2024-12-04
ACC000000333,CUST0005787,SAVINGS,BR0069,2014-08-29,18988.08,13747.22,INR,ACTIVE,N,2026-04-11
ACC000000334,CUST0008696,SAVINGS,BR0052,2015-05-29,32764.25,9003.29,INR,ACTIVE,N,2024-02-18
ACC000000335,CUST0004433,CURRENT,BR0053,2019-05-15,23771.6,15017.86,INR,ACTIVE,N,2025-12-06
ACC000000336,CUST0000470,SAVINGS,BR0045,2016-01-25,133887.63,84873.89,INR,ACTIVE,N,2025-07-10
ACC000000337,CUST0009845,SAVINGS,BR0110,2020-05-08,73930.14,25186.74,INR,ACTIVE,N,2024-07-01
ACC000000338,CUST0009442,SAVINGS,BR0047,2022-01-11,271580.13,227846.42,INR,ACTIVE,N,2023-08-30
ACC000000339,CUST0007661,SAVINGS,BR0079,2016-01-29,183974.82,148042.67,INR,ACTIVE,N,2026-07-07
ACC000000340,CUST0008297,CURRENT,BR0012,2024-03-14,55055.64,40050.49,INR,ACTIVE,N,2025-06-11
ACC000000341,CUST0001334,SAVINGS,BR0029,2026-02-19,217504.82,175290.03,INR,ACTIVE,N,2026-04-11
ACC000000342,CUST0000730,SAVINGS,BR0110,2020-12-17,33705.97,28358.19,INR,ACTIVE,N,2025-01-27
ACC000000343,CUST0006126,SALARY,BR0060,2024-12-26,36050.77,12716.37,INR,DORMANT,N,2026-02-05
ACC000000344,CUST0009413,FIXED_DEPOSIT,BR0075,2021-12-19,49335.84,40620.85,USD,ACTIVE,N,2024-01-29
ACC000000345,CUST0002051,SAVINGS,BR0030,2019-02-27,32180.9,4469.16,INR,ACTIVE,N,2024-05-12
ACC000000346,CUST0007607,SAVINGS,BR0066,2020-04-15,239755.08,213353.21,USD,ACTIVE,N,2023-02-04
ACC000000347,CUST0003004,SALARY,BR0074,2025-03-27,160222.93,135315.62,INR,ACTIVE,N,2025-12-24
ACC000000348,CUST0008232,SALARY,BR0110,2020-07-01,23534.48,2411.91,INR,ACTIVE,N,2024-10-03
ACC000000349,CUST0007277,FIXED_DEPOSIT,BR0109,2016-11-06,41833.47,7027.49,INR,ACTIVE,N,2025-06-08
ACC000000350,CUST0004859,SAVINGS,BR0090,2019-02-27,131504.55,83419.49,INR,ACTIVE,N,2026-04-09
ACC000000351,CUST0006754,SAVINGS,BR0065,2018-01-11,11788.98,7537.1,INR,ACTIVE,N,2024-12-19
ACC000000352,CUST0004366,SAVINGS,BR0025,2018-04-08,54209.4,26908.02,INR,ACTIVE,N,2025-09-11
ACC000000353,CUST0002749,SAVINGS,BR0057,2021-12-11,42021.32,41484.03,INR,DORMANT,N,2025-07-01
ACC000000354,CUST0008997,SAVINGS,BR0061,2013-11-29,9444.5,3414.15,INR,ACTIVE,N,2026-03-28
ACC000000355,CUST0003426,FIXED_DEPOSIT,BR0119,2024-11-14,127289.51,116115.46,INR,ACTIVE,N,2025-06-11
ACC000000356,CUST0008699,SAVINGS,BR0015,2014-06-10,141723.39,110226.55,INR,DORMANT,N,2024-02-01
ACC000000357,CUST0002142,SAVINGS,BR0081,2020-08-19,19510.29,11827.74,INR,ACTIVE,N,2025-05-25
ACC000000358,CUST0002623,SAVINGS,BR0071,2018-02-19,133042.08,90835.95,INR,ACTIVE,N,2025-12-01
ACC000000359,CUST0005192,SAVINGS,BR0104,2022-07-22,156259.96,140426.46,INR,ACTIVE,N,2025-04-24
ACC000000360,CUST0006188,SAVINGS,BR0002,2014-09-19,228300.62,204500.61,INR,ACTIVE,N,2023-03-16
ACC000000361,CUST0006720,SAVINGS,BR0006,2024-01-24,69830.26,34882.38,INR,ACTIVE,N,2024-03-16
ACC000000362,CUST0006497,SAVINGS,BR0089,2023-01-16,17771.14,16162.92,USD,ACTIVE,N,2024-01-07
ACC000000363,CUST0000114,SALARY,BR0047,2015-09-14,361886.07,343537.45,INR,ACTIVE,N,2025-10-28
ACC000000364,CUST0001485,CURRENT,BR0046,2016-08-21,15419.67,9462.64,INR,ACTIVE,N,2025-02-02
ACC000000365,CUST0005735,SALARY,BR0027,2018-10-08,53316.18,10692.26,INR,ACTIVE,N,2025-12-05
ACC000000366,CUST0004025,SAVINGS,BR0103,2023-11-17,69197.78,23102.23,INR,ACTIVE,N,2026-07-08
ACC000000367,CUST0002531,SAVINGS,BR0028,2020-11-06,288174.63,269731.02,EUR,ACTIVE,N,2025-03-25
ACC000000368,CUST0001932,SAVINGS,BR0006,2020-04-09,26173.86,9550.54,INR,ACTIVE,N,2023-06-25
ACC000000369,CUST0007898,SAVINGS,BR0007,2016-04-29,4863.2,2517.49,INR,ACTIVE,N,2025-10-14
ACC000000370,CUST0005818,SAVINGS,BR0073,2019-09-05,448884.45,434977.14,INR,ACTIVE,N,2023-02-02
ACC000000371,CUST0003373,CURRENT,BR0022,2022-11-03,82892.02,77992.5,INR,ACTIVE,N,2025-11-22
ACC000000372,CUST0006337,SAVINGS,BR0102,2015-10-19,84121.98,78448.77,INR,ACTIVE,N,2026-02-18
ACC000000373,CUST0007424,SAVINGS,BR0051,2019-04-29,215952.49,181799.39,INR,ACTIVE,N,2026-06-24
ACC000000374,CUST0006755,FIXED_DEPOSIT,BR0115,2023-11-10,47437.13,23741.7,INR,ACTIVE,N,2025-04-30
ACC000000375,CUST0006843,CURRENT,BR0057,2013-04-24,202810.12,180129.87,INR,ACTIVE,N,2023-06-30
ACC000000376,CUST0007730,SAVINGS,BR0075,2013-12-18,116923.0,97271.43,GBP,DORMANT,N,2025-10-01
ACC000000377,CUST0007831,SAVINGS,BR0016,2013-11-03,290307.88,285311.54,INR,ACTIVE,N,2025-05-26
ACC000000378,CUST0009260,SALARY,BR0065,2023-12-28,29656.1,2549.6,INR,ACTIVE,N,2026-02-16
ACC000000379,CUST0003490,SAVINGS,BR0021,2020-12-20,12036.65,3092.89,INR,DORMANT,N,2023-12-10
ACC000000380,CUST0006440,FIXED_DEPOSIT,BR0041,2014-12-22,124027.54,92718.06,INR,ACTIVE,N,2026-07-22
ACC000000381,CUST0008728,SAVINGS,BR0053,2013-02-18,80237.79,45007.97,INR,ACTIVE,N,2025-03-13
ACC000000382,CUST0000570,SAVINGS,BR0015,2017-08-24,38806.11,20716.26,INR,CLOSED,N,2023-10-31
ACC000000383,CUST0005013,SALARY,BR0050,2026-05-07,63514.92,42308.06,INR,ACTIVE,N,2026-05-20
ACC000000384,CUST0008014,SALARY,BR0074,2019-05-28,105637.8,59228.07,INR,ACTIVE,N,2024-08-22
ACC000000385,CUST0004684,FIXED_DEPOSIT,BR0052,2023-10-20,113691.4,105624.77,INR,ACTIVE,N,2026-04-26
ACC000000386,CUST0007553,CURRENT,BR0108,2025-07-28,186246.65,149828.44,INR,ACTIVE,N,2026-05-15
ACC000000387,CUST0003529,SAVINGS,BR0052,2013-06-04,53212.27,35075.82,INR,BLOCKED,Y,2025-05-28
ACC000000388,CUST0002759,SAVINGS,BR0079,2017-12-23,98927.57,82210.13,INR,ACTIVE,N,2023-08-28
ACC000000389,CUST0001586,SALARY,BR0106,2019-12-17,141201.25,104537.24,INR,ACTIVE,N,2026-07-09
ACC000000390,CUST0009526,CURRENT,BR0025,2020-04-09,38988.0,17028.15,INR,ACTIVE,N,2026-06-04
ACC000000391,CUST0008155,SAVINGS,BR0076,2019-04-07,309764.82,279800.78,INR,ACTIVE,N,2025-02-01
ACC000000392,CUST0007225,SAVINGS,BR0071,2026-04-20,10814.87,9568.88,INR,ACTIVE,N,2026-04-24
ACC000000393,CUST0001459,CURRENT,BR0065,2022-03-16,179095.33,168303.29,INR,ACTIVE,N,2024-10-05
ACC000000394,CUST0006715,SALARY,BR0066,2016-04-21,106621.82,83327.34,INR,ACTIVE,N,2025-05-18
ACC000000395,CUST0003472,SAVINGS,BR0070,2016-12-27,27118.56,7537.96,INR,ACTIVE,N,2026-03-04
ACC000000396,CUST0001087,SAVINGS,BR0097,2013-02-08,121404.72,100572.3,INR,CLOSED,N,2024-02-14
ACC000000397,CUST0008281,SAVINGS,BR0015,2021-12-16,52005.65,22927.38,INR,BLOCKED,Y,2023-02-13
ACC000000398,CUST0008775,FIXED_DEPOSIT,BR0065,2023-03-14,37991.35,33539.3,INR,ACTIVE,N,2023-10-17
ACC000000399,CUST0005628,CURRENT,BR0113,2016-12-14,37026.33,12764.81,INR,ACTIVE,N,2024-12-28
ACC000000400,CUST0000335,SAVINGS,BR0051,2024-09-21,56984.9,27249.11,INR,ACTIVE,N,2026-06-18
ACC000000401,CUST0009805,SAVINGS,BR0082,2020-04-26,14213.39,12851.62,INR,ACTIVE,N,2025-08-31
ACC000000402,CUST0001901,SAVINGS,BR0083,2018-07-26,54928.5,30579.13,INR,ACTIVE,N,2026-03-09
ACC000000403,CUST0006840,SAVINGS,BR0047,2014-10-04,56643.81,15223.43,INR,ACTIVE,N,2026-07-19
ACC000000404,CUST0002599,SAVINGS,BR0093,2025-05-20,34683.21,371.68,INR,ACTIVE,N,2026-01-07
ACC000000405,CUST0007006,SAVINGS,BR0012,2020-04-23,36254.34,2574.31,INR,ACTIVE,N,2023-10-02
ACC000000406,CUST0005039,SAVINGS,BR0078,2023-05-27,10060.2,6849.14,INR,ACTIVE,N,2024-01-01
ACC000000407,CUST0004773,CURRENT,BR0055,2021-07-16,367618.32,333118.58,INR,ACTIVE,N,2025-08-31
ACC000000408,CUST0003522,SAVINGS,BR0086,2026-02-16,77137.64,71269.14,INR,ACTIVE,N,2026-06-30
ACC000000409,CUST0000965,SAVINGS,BR0115,2021-08-22,105739.39,79249.67,INR,ACTIVE,N,2026-01-19
ACC000000410,CUST0004148,SAVINGS,BR0022,2020-02-27,28058.76,16516.67,INR,ACTIVE,N,2023-06-14
ACC000000411,CUST0005345,SAVINGS,BR0027,2014-03-02,132322.23,106903.23,INR,ACTIVE,N,2023-06-13
ACC000000412,CUST0004154,SAVINGS,BR0098,2020-08-31,279420.78,263946.88,INR,ACTIVE,N,2023-03-12
ACC000000413,CUST0009911,SAVINGS,BR0096,2025-10-25,67509.06,52630.1,INR,ACTIVE,N,2026-02-21
ACC000000414,CUST0001303,CURRENT,BR0100,2023-09-17,6910.95,994.54,INR,ACTIVE,N,2025-11-17
ACC000000415,CUST0006613,SAVINGS,BR0085,2013-09-13,126639.41,115071.23,INR,ACTIVE,N,2026-05-25
ACC000000416,CUST0004353,CURRENT,BR0108,2018-07-22,218506.06,196186.65,INR,ACTIVE,N,2023-03-08
ACC000000417,CUST0003660,SAVINGS,BR0095,2017-09-28,14728.1,2588.84,INR,ACTIVE,N,2024-06-28
ACC000000418,CUST0009286,SAVINGS,BR0041,2013-06-18,71153.07,61226.96,INR,ACTIVE,N,2024-07-08
ACC000000419,CUST0003191,CURRENT,BR0088,2020-04-22,66409.5,35031.33,INR,ACTIVE,N,2023-01-19
ACC000000420,CUST0002757,SALARY,BR0068,2018-10-05,292674.71,264711.02,INR,CLOSED,N,2025-04-04
ACC000000421,CUST0000811,SAVINGS,BR0079,2015-04-29,61564.38,26622.1,INR,ACTIVE,N,2023-01-29
ACC000000422,CUST0004431,SAVINGS,BR0066,2020-07-02,164260.61,150836.85,INR,ACTIVE,N,2025-07-10
ACC000000423,CUST0001846,SAVINGS,BR0069,2017-11-17,20018.38,4982.51,INR,ACTIVE,N,2024-08-07
ACC000000424,CUST0003144,CURRENT,BR0118,2017-09-13,75297.73,66576.78,INR,ACTIVE,N,2024-11-20
ACC000000425,CUST0000374,SAVINGS,BR0034,2016-08-23,70625.0,69119.02,INR,ACTIVE,N,2023-03-18
ACC000000426,CUST0001939,SAVINGS,BR0105,2013-02-14,51200.28,27032.49,INR,ACTIVE,Y,2023-12-11
ACC000000427,CUST0006632,CURRENT,BR0022,2017-11-10,72008.5,39047.03,INR,ACTIVE,N,2024-03-04
ACC000000428,CUST0002433,SAVINGS,BR0093,2019-03-25,33659.19,13276.13,INR,ACTIVE,N,2024-02-17
ACC000000429,CUST0009088,SAVINGS,BR0021,2022-08-22,76171.25,58654.82,INR,ACTIVE,N,2024-01-08
ACC000000430,CUST0008533,SAVINGS,BR0117,2024-07-19,279655.21,279129.47,INR,ACTIVE,N,2025-08-23
ACC000000431,CUST0005924,SAVINGS,BR0072,2014-02-18,37556.79,5878.69,INR,ACTIVE,N,2025-01-21
ACC000000432,CUST0005776,FIXED_DEPOSIT,BR0060,2020-03-06,221312.71,186772.49,INR,ACTIVE,N,2023-02-15
ACC000000433,CUST0008131,SALARY,BR0067,2019-04-20,57075.34,32203.81,INR,ACTIVE,N,2025-01-21
ACC000000434,CUST0003596,SAVINGS,BR0039,2024-06-20,65614.47,32014.14,INR,ACTIVE,N,2025-06-26
ACC000000435,CUST0008717,SAVINGS,BR0110,2021-05-03,74411.02,59741.02,INR,ACTIVE,N,2025-08-23
ACC000000436,CUST0009923,SALARY,BR0060,2024-07-19,16964.16,16066.51,INR,ACTIVE,N,2025-08-15
ACC000000437,CUST0006035,SAVINGS,BR0030,2015-06-19,45167.86,25967.6,INR,ACTIVE,N,2023-12-15
ACC000000438,CUST0006489,CURRENT,BR0107,2019-04-19,100437.07,73504.99,INR,ACTIVE,N,2025-05-26
ACC000000439,CUST0004665,CURRENT,BR0093,2019-11-27,425562.63,381630.48,INR,ACTIVE,N,2025-12-07
ACC000000440,CUST0008805,SAVINGS,BR0087,2015-06-18,78576.01,30195.28,INR,ACTIVE,N,2023-07-11
ACC000000441,CUST0008705,SAVINGS,BR0090,2013-10-26,256672.11,240444.15,INR,ACTIVE,N,2023-12-14
ACC000000442,CUST0008564,SAVINGS,BR0064,2016-12-22,52147.65,44418.88,GBP,ACTIVE,N,2023-07-12
ACC000000443,CUST0004226,SAVINGS,BR0053,2026-01-11,74750.16,27303.49,INR,ACTIVE,N,2026-07-20
ACC000000444,CUST0002158,SAVINGS,BR0069,2023-02-24,55143.89,29450.3,INR,ACTIVE,N,2023-08-08
ACC000000445,CUST0002777,SAVINGS,BR0022,2017-09-09,64519.55,51790.64,INR,ACTIVE,N,2024-10-22
ACC000000446,CUST0003663,SAVINGS,BR0044,2019-05-17,71218.73,23672.22,INR,ACTIVE,N,2026-01-23
ACC000000447,CUST0009525,FIXED_DEPOSIT,BR0083,2018-12-03,21655.02,20514.07,INR,ACTIVE,N,2023-03-19
ACC000000448,CUST0009911,CURRENT,BR0020,2026-01-02,159785.25,132391.41,INR,ACTIVE,N,2026-04-18
