customer_id,customer_name,customer_segment,age_group,city,state,occupation,annual_income_inr,risk_category,kyc_status,customer_since,customer_status
CUST0000193,Ananya Sharma,RETAIL,46-60,Indore,Madhya Pradesh,Homemaker,958418,LOW,PENDING,2021-05-12,ACTIVE
CUST0000194,Vivaan Gupta,PREMIUM,60+,Hyderabad,Telangana,Professional,3906446,LOW,VERIFIED,2014-12-23,ACTIVE
CUST0000195,Pooja Khan,PREMIUM,26-35,Lucknow,Uttar Pradesh,Homemaker,1643379,LOW,VERIFIED,2019-07-31,ACTIVE
CUST0000196,Sai Rao,RETAIL,18-25,New Delhi,Delhi,Student,1404995,HIGH,VERIFIED,2012-03-07,BLOCKED
CUST0000197,Aanya Nair,SME,46-60,Indore,Madhya Pradesh,Self-Employed,4568869,LOW,VERIFIED,2020-07-05,ACTIVE
CUST0000198,Karan Singh,PREMIUM,26-35,Jaipur,Rajasthan,Professional,3732232,MEDIUM,VERIFIED,2020-01-24,ACTIVE
CUST0000199,Priya Iyer,SME,36-45,Kolkata,West Bengal,Self-Employed,9938394,MEDIUM,VERIFIED,2021-07-15,ACTIVE
CUST0000200,Diya Verma,RETAIL,26-35,Mumbai,Maharashtra,Professional,384347,LOW,REJECTED,2015-06-23,DORMANT
CUST0000201,Sai Yadav,RETAIL,60+,Jaipur,Rajasthan,Student,1067838,LOW,VERIFIED,2015-01-07,ACTIVE
CUST0000202,Ishaan Verma,RETAIL,26-35,Chennai,Tamil Nadu,Self-Employed,1671801,LOW,PENDING,2017-01-15,BLOCKED
CUST0000203,Ishaan Das,PREMIUM,26-35,Mumbai,Maharashtra,Homemaker,2434485,LOW,VERIFIED,2024-06-04,ACTIVE
CUST0000204,Sneha Nair,SME,46-60,New Delhi,Delhi,Student,6950922,LOW,VERIFIED,2014-09-16,ACTIVE
CUST0000205,Rahul Yadav,RETAIL,46-60,Indore,Madhya Pradesh,Retired,1463042,LOW,VERIFIED,2025-01-03,ACTIVE
CUST0000206,Ananya Khan,RETAIL,36-45,New Delhi,Delhi,Professional,660351,LOW,PENDING,2014-01-31,ACTIVE
CUST0000207,Rahul Mehta,RETAIL,60+,New Delhi,Delhi,Self-Employed,1738759,MEDIUM,VERIFIED,2024-12-26,ACTIVE
CUST0000208,Isha Gupta,RETAIL,18-25,New Delhi,Delhi,Business Owner,689478,LOW,VERIFIED,2025-03-02,ACTIVE
CUST0000209,Aanya Singh,PREMIUM,60+,Chennai,Tamil Nadu,Business Owner,1580787,LOW,VERIFIED,2016-01-09,ACTIVE
CUST0000210,Priya Sharma,RETAIL,46-60,Jaipur,Rajasthan,Salaried,1531167,LOW,PENDING,2015-10-22,ACTIVE
CUST0000211,Priya Sharma,RETAIL,36-45,New Delhi,Delhi,Business Owner,513785,LOW,VERIFIED,2017-11-08,ACTIVE
CUST0000212,Rahul Gupta,PREMIUM,36-45,Chennai,Tamil Nadu,Student,2404473,MEDIUM,VERIFIED,2019-12-25,DORMANT
CUST0000213,Arjun Rao,CORPORATE,26-35,Indore,Madhya Pradesh,Homemaker,17912300,MEDIUM,VERIFIED,2017-09-02,ACTIVE
CUST0000214,Arjun Reddy,SME,26-35,Bhubaneswar,Odisha,Homemaker,4298143,MEDIUM,VERIFIED,2020-04-25,ACTIVE
CUST0000215,Meera Das,RETAIL,36-45,Lucknow,Uttar Pradesh,Salaried,1087881,LOW,VERIFIED,2025-09-17,ACTIVE
CUST0000216,Karan Kapoor,PREMIUM,60+,Hyderabad,Telangana,Self-Employed,3635790,MEDIUM,VERIFIED,2026-06-06,ACTIVE
CUST0000217,Rahul Yadav,RETAIL,36-45,Ahmedabad,Gujarat,Student,1151984,LOW,VERIFIED,2016-03-12,DORMANT
CUST0000218,Arjun Sharma,RETAIL,26-35,Bhubaneswar,Odisha,Self-Employed,934217,HIGH,VERIFIED,2024-05-05,ACTIVE
CUST0000219,Krishna Mehta,RETAIL,46-60,New Delhi,Delhi,Student,1605045,LOW,PENDING,2026-06-09,ACTIVE
CUST0000220,Rahul Joshi,RETAIL,18-25,Chennai,Tamil Nadu,Salaried,296150,MEDIUM,PENDING,2026-06-17,DORMANT
CUST0000221,Diya Sharma,PREMIUM,46-60,Ahmedabad,Gujarat,Homemaker,4316284,LOW,VERIFIED,2025-02-02,ACTIVE
CUST0000222,Aditya Verma,RETAIL,18-25,Ahmedabad,Gujarat,Salaried,344272,LOW,REJECTED,2019-10-30,ACTIVE
CUST0000223,Ananya Yadav,RETAIL,36-45,Jaipur,Rajasthan,Homemaker,1774389,LOW,VERIFIED,2015-08-08,ACTIVE
CUST0000224,Arjun Kapoor,CORPORATE,26-35,Chennai,Tamil Nadu,Student,41460698,LOW,VERIFIED,2012-12-10,ACTIVE
CUST0000225,Aarav Kapoor,SME,46-60,Kochi,Kerala,Self-Employed,1652431,LOW,VERIFIED,2023-07-16,CLOSED
CUST0000226,Rohan Kapoor,RETAIL,36-45,Chennai,Tamil Nadu,Professional,1465461,LOW,VERIFIED,2023-07-24,DORMANT
CUST0000227,Riya Iyer,RETAIL,36-45,Kochi,Kerala,Business Owner,1119149,LOW,VERIFIED,2014-06-05,ACTIVE
CUST0000228,Aarav Singh,SME,46-60,Chennai,Tamil Nadu,Retired,9346098,MEDIUM,EXPIRED,2022-02-13,CLOSED
CUST0000229,Riya Singh,RETAIL,18-25,Bhubaneswar,Odisha,Salaried,255615,MEDIUM,VERIFIED,2019-06-24,ACTIVE
CUST0000230,Rohan Kapoor,RETAIL,36-45,Kolkata,West Bengal,Retired,633450,MEDIUM,VERIFIED,2018-07-03,ACTIVE
CUST0000231,Isha Das,RETAIL,60+,Jaipur,Rajasthan,Professional,1484563,MEDIUM,VERIFIED,2023-10-27,ACTIVE
CUST0000232,Aditya Sharma,PREMIUM,46-60,Jaipur,Rajasthan,Retired,2768313,LOW,PENDING,2025-09-13,ACTIVE
CUST0000233,Riya Verma,RETAIL,26-35,Hyderabad,Telangana,Salaried,1483502,LOW,REJECTED,2014-11-16,ACTIVE
CUST0000234,Sai Verma,RETAIL,18-25,Lucknow,Uttar Pradesh,Retired,560007,MEDIUM,PENDING,2016-10-06,ACTIVE
CUST0000235,Pooja Khan,PREMIUM,18-25,Ahmedabad,Gujarat,Salaried,4045979,LOW,VERIFIED,2025-03-08,ACTIVE
CUST0000236,Arjun Das,SME,60+,Hyderabad,Telangana,Business Owner,9246003,HIGH,VERIFIED,2018-12-30,ACTIVE
CUST0000237,Sneha Khan,PREMIUM,60+,Kolkata,West Bengal,Homemaker,3182723,LOW,VERIFIED,2021-10-21,ACTIVE
CUST0000238,Karan Das,RETAIL,18-25,Hyderabad,Telangana,Business Owner,761537,LOW,VERIFIED,2017-02-24,ACTIVE
CUST0000239,Diya Verma,RETAIL,46-60,Lucknow,Uttar Pradesh,Retired,1574334,LOW,REJECTED,2013-08-02,ACTIVE
CUST0000240,Krishna Khan,RETAIL,36-45,Bhubaneswar,Odisha,Retired,836080,LOW,VERIFIED,2020-03-15,DORMANT
CUST0000241,Aditya Verma,PREMIUM,46-60,Lucknow,Uttar Pradesh,Business Owner,4410944,HIGH,VERIFIED,2022-09-11,ACTIVE
CUST0000242,Rohan Rao,RETAIL,60+,Lucknow,Uttar Pradesh,Self-Employed,1583758,LOW,VERIFIED,2020-01-02,ACTIVE
CUST0000243,Meera Kapoor,SME,18-25,Ahmedabad,Gujarat,Retired,2731564,MEDIUM,VERIFIED,2025-09-05,ACTIVE
CUST0000244,Neha Gupta,RETAIL,46-60,Ahmedabad,Gujarat,Student,1737071,HIGH,VERIFIED,2012-04-25,ACTIVE
CUST0000245,Aarav Kapoor,RETAIL,36-45,Kolkata,West Bengal,Self-Employed,838622,MEDIUM,VERIFIED,2022-08-28,ACTIVE
CUST0000246,Riya Kapoor,RETAIL,26-35,Kochi,Kerala,Professional,1795857,LOW,VERIFIED,2025-07-21,ACTIVE
CUST0000247,Sai Yadav,SME,26-35,Mumbai,Maharashtra,Homemaker,9676366,LOW,VERIFIED,2022-12-14,ACTIVE
CUST0000248,Sneha Verma,RETAIL,46-60,Mumbai,Maharashtra,Student,1072156,LOW,VERIFIED,2023-08-25,ACTIVE
CUST0000249,Ananya Nair,RETAIL,18-25,Indore,Madhya Pradesh,Homemaker,1538756,LOW,VERIFIED,2021-04-27,ACTIVE
CUST0000250,Aanya Nair,RETAIL,46-60,Kolkata,West Bengal,Student,1059185,MEDIUM,VERIFIED,2013-04-10,ACTIVE
CUST0000251,Sai Patel,RETAIL,36-45,Bengaluru,Karnataka,Self-Employed,1108337,LOW,VERIFIED,2022-10-02,ACTIVE
CUST0000252,Karan Yadav,PREMIUM,36-45,Chennai,Tamil Nadu,Salaried,2443372,LOW,REJECTED,2021-05-05,ACTIVE
CUST0000253,Diya Sharma,RETAIL,18-25,Mumbai,Maharashtra,Self-Employed,943289,LOW,VERIFIED,2012-06-14,ACTIVE
CUST0000254,Sneha Kapoor,RETAIL,36-45,Bengaluru,Karnataka,Student,1722823,MEDIUM,VERIFIED,2012-05-08,ACTIVE
CUST0000255,Riya Singh,RETAIL,36-45,Ahmedabad,Gujarat,Business Owner,1076661,LOW,VERIFIED,2020-06-07,ACTIVE
CUST0000256,Ananya Kapoor,RETAIL,26-35,Bhubaneswar,Odisha,Retired,440553,MEDIUM,VERIFIED,2020-10-31,BLOCKED
CUST0000257,Diya Nair,SME,46-60,Kochi,Kerala,Retired,978609,LOW,VERIFIED,2021-12-26,ACTIVE
CUST0000258,Arjun Joshi,RETAIL,46-60,Ahmedabad,Gujarat,Salaried,1681585,MEDIUM,VERIFIED,2019-04-29,ACTIVE
CUST0000259,Krishna Patel,SME,60+,Chennai,Tamil Nadu,Business Owner,6785299,LOW,VERIFIED,2018-11-12,ACTIVE
CUST0000260,Ananya Das,RETAIL,36-45,Chennai,Tamil Nadu,Salaried,741816,LOW,VERIFIED,2012-12-02,DORMANT
CUST0000261,Meera Das,RETAIL,60+,Bengaluru,Karnataka,Retired,677080,LOW,REJECTED,2017-11-28,ACTIVE
CUST0000262,Priya Sharma,RETAIL,18-25,New Delhi,Delhi,Business Owner,1000731,LOW,EXPIRED,2014-05-27,ACTIVE
CUST0000263,Isha Rao,CORPORATE,26-35,Chennai,Tamil Nadu,Retired,45191911,MEDIUM,VERIFIED,2013-08-12,ACTIVE
CUST0000264,Aarav Singh,RETAIL,18-25,Indore,Madhya Pradesh,Student,770969,LOW,VERIFIED,2017-09-19,ACTIVE
CUST0000265,Meera Kapoor,CORPORATE,46-60,Kochi,Kerala,Salaried,23389627,LOW,VERIFIED,2017-08-23,ACTIVE
CUST0000266,Pooja Das,RETAIL,18-25,Lucknow,Uttar Pradesh,Homemaker,911186,MEDIUM,VERIFIED,2015-12-05,ACTIVE
CUST0000267,Sai Verma,RETAIL,60+,Mumbai,Maharashtra,Homemaker,1716618,MEDIUM,VERIFIED,2014-02-10,ACTIVE
CUST0000268,Rahul Das,RETAIL,18-25,New Delhi,Delhi,Salaried,1484158,LOW,VERIFIED,2019-05-26,ACTIVE
CUST0000269,Isha Rao,PREMIUM,26-35,Indore,Madhya Pradesh,Retired,2626310,LOW,VERIFIED,2022-11-18,ACTIVE
CUST0000270,Neha Singh,RETAIL,46-60,Jaipur,Rajasthan,Business Owner,1039224,MEDIUM,VERIFIED,2014-09-28,ACTIVE
CUST0000271,Sai Khan,SME,18-25,Kochi,Kerala,Business Owner,2695385,MEDIUM,PENDING,2013-06-13,ACTIVE
CUST0000272,Meera Mehta,RETAIL,46-60,Hyderabad,Telangana,Homemaker,1280528,LOW,VERIFIED,2024-05-23,ACTIVE
CUST0000273,Diya Reddy,RETAIL,36-45,Bhubaneswar,Odisha,Professional,1561915,HIGH,VERIFIED,2015-12-25,ACTIVE
CUST0000274,Aditya Nair,RETAIL,26-35,Chennai,Tamil Nadu,Business Owner,687296,LOW,VERIFIED,2024-09-30,DORMANT
CUST0000275,Pooja Gupta,RETAIL,36-45,Kolkata,West Bengal,Business Owner,1146091,LOW,VERIFIED,2024-07-02,ACTIVE
CUST0000276,Ananya Iyer,RETAIL,26-35,Bhubaneswar,Odisha,Student,1190900,HIGH,VERIFIED,2026-05-06,ACTIVE
CUST0000277,Diya Patel,RETAIL,46-60,Kochi,Kerala,Professional,1155133,LOW,PENDING,2012-11-25,ACTIVE
CUST0000278,Sneha Sharma,PREMIUM,26-35,Lucknow,Uttar Pradesh,Student,1961804,LOW,VERIFIED,2016-03-19,ACTIVE
CUST0000279,Aanya Iyer,RETAIL,26-35,Lucknow,Uttar Pradesh,Homemaker,1333569,LOW,VERIFIED,2025-09-17,ACTIVE
CUST0000280,Pooja Iyer,RETAIL,46-60,New Delhi,Delhi,Student,464626,LOW,VERIFIED,2018-03-29,DORMANT
CUST0000281,Neha Das,RETAIL,26-35,New Delhi,Delhi,Retired,1696928,MEDIUM,VERIFIED,2012-12-05,ACTIVE
CUST0000282,Diya Sharma,SME,36-45,Bhubaneswar,Odisha,Salaried,7146502,HIGH,VERIFIED,2019-10-04,ACTIVE
CUST0000283,Diya Kapoor,RETAIL,26-35,Kochi,Kerala,Professional,1380063,LOW,VERIFIED,2021-07-06,BLOCKED
CUST0000284,Pooja Patel,RETAIL,18-25,Mumbai,Maharashtra,Professional,1093034,LOW,VERIFIED,2015-09-23,ACTIVE
CUST0000285,Arjun Nair,PREMIUM,26-35,Bhubaneswar,Odisha,Professional,3721261,LOW,VERIFIED,2022-10-07,ACTIVE
CUST0000286,Krishna Kapoor,CORPORATE,36-45,Kolkata,West Bengal,Retired,34969567,MEDIUM,VERIFIED,2021-02-07,ACTIVE
CUST0000287,Krishna Das,RETAIL,18-25,Ahmedabad,Gujarat,Business Owner,823734,HIGH,VERIFIED,2020-10-21,ACTIVE
CUST0000288,Karan Das,CORPORATE,36-45,Ahmedabad,Gujarat,Salaried,9768493,LOW,VERIFIED,2021-06-15,ACTIVE
CUST0000289,Diya Nair,RETAIL,36-45,Kolkata,West Bengal,Salaried,1368804,LOW,VERIFIED,2020-12-22,ACTIVE
CUST0000290,Riya Mehta,RETAIL,36-45,Mumbai,Maharashtra,Retired,1463046,LOW,VERIFIED,2012-02-05,ACTIVE
CUST0000291,Arjun Joshi,RETAIL,26-35,Bhubaneswar,Odisha,Homemaker,560691,LOW,VERIFIED,2014-11-23,ACTIVE
CUST0000292,Neha Sharma,RETAIL,26-35,Lucknow,Uttar Pradesh,Self-Employed,1625976,MEDIUM,VERIFIED,2020-04-11,ACTIVE
CUST0000293,Karan Joshi,SME,18-25,Hyderabad,Telangana,Student,9402935,MEDIUM,VERIFIED,2025-04-23,ACTIVE
CUST0000294,Arjun Iyer,RETAIL,36-45,Bhubaneswar,Odisha,Salaried,642344,MEDIUM,VERIFIED,2012-06-01,ACTIVE
CUST0000295,Karan Yadav,RETAIL,36-45,Hyderabad,Telangana,Business Owner,676352,MEDIUM,VERIFIED,2018-01-03,ACTIVE
CUST0000296,Riya Verma,RETAIL,36-45,Lucknow,Uttar Pradesh,Student,1125988,LOW,VERIFIED,2019-12-05,ACTIVE
CUST0000297,Pooja Mehta,RETAIL,60+,Hyderabad,Telangana,Professional,1296809,LOW,VERIFIED,2013-07-07,ACTIVE
CUST0000298,Aarav Sharma,RETAIL,36-45,Bengaluru,Karnataka,Business Owner,1091268,HIGH,VERIFIED,2016-01-12,ACTIVE
CUST0000299,Aditya Rao,RETAIL,60+,Mumbai,Maharashtra,Student,676045,LOW,VERIFIED,2024-09-25,ACTIVE
CUST0000300,Sneha Rao,RETAIL,46-60,Kochi,Kerala,Business Owner,1239222,MEDIUM,VERIFIED,2026-02-06,ACTIVE
CUST0000301,Priya Mehta,RETAIL,60+,Hyderabad,Telangana,Business Owner,1729206,LOW,VERIFIED,2017-12-15,DORMANT
CUST0000302,Aarav Das,RETAIL,46-60,Kolkata,West Bengal,Student,1183691,LOW,VERIFIED,2015-01-11,ACTIVE
CUST0000303,Rohan Yadav,RETAIL,60+,Bhubaneswar,Odisha,Professional,734520,LOW,VERIFIED,2018-02-10,ACTIVE
CUST0000304,Pooja Reddy,RETAIL,18-25,Lucknow,Uttar Pradesh,Homemaker,1560426,LOW,VERIFIED,2022-09-07,ACTIVE
CUST0000305,Krishna Nair,PREMIUM,26-35,New Delhi,Delhi,Professional,3015831,LOW,VERIFIED,2021-08-31,ACTIVE
CUST0000306,Arjun Mehta,SME,60+,Mumbai,Maharashtra,Self-Employed,9745647,HIGH,VERIFIED,2023-07-26,ACTIVE
CUST0000307,Pooja Patel,RETAIL,26-35,Lucknow,Uttar Pradesh,Student,1677530,LOW,PENDING,2022-12-01,ACTIVE
CUST0000308,Ishaan Sharma,RETAIL,46-60,Lucknow,Uttar Pradesh,Retired,306205,LOW,VERIFIED,2023-06-10,ACTIVE
CUST0000309,Neha Kapoor,CORPORATE,60+,Bhubaneswar,Odisha,Business Owner,20500515,LOW,VERIFIED,2015-03-09,ACTIVE
CUST0000310,Isha Kapoor,RETAIL,46-60,Bengaluru,Karnataka,Self-Employed,1431384,MEDIUM,VERIFIED,2013-05-21,ACTIVE
CUST0000311,Rohan Singh,RETAIL,36-45,Kolkata,West Bengal,Salaried,1336148,LOW,PENDING,2025-01-25,ACTIVE
CUST0000312,Rahul Nair,RETAIL,46-60,New Delhi,Delhi,Professional,1349693,LOW,VERIFIED,2013-08-10,ACTIVE
CUST0000313,Neha Patel,PREMIUM,60+,Chennai,Tamil Nadu,Self-Employed,1883353,LOW,VERIFIED,2020-02-12,ACTIVE
CUST0000314,Sneha Mehta,RETAIL,26-35,Bengaluru,Karnataka,Self-Employed,1766757,LOW,VERIFIED,2015-04-08,ACTIVE
CUST0000315,Isha Kapoor,RETAIL,36-45,Kolkata,West Bengal,Business Owner,1620617,MEDIUM,VERIFIED,2020-08-14,ACTIVE
CUST0000316,Sneha Kapoor,PREMIUM,18-25,Hyderabad,Telangana,Professional,2597348,HIGH,VERIFIED,2019-03-05,ACTIVE
CUST0000317,Arjun Das,PREMIUM,36-45,Bengaluru,Karnataka,Homemaker,4829644,MEDIUM,VERIFIED,2015-06-20,ACTIVE
CUST0000318,Arjun Yadav,RETAIL,36-45,Ahmedabad,Gujarat,Retired,1143286,LOW,VERIFIED,2026-02-18,ACTIVE
CUST0000319,Pooja Khan,PREMIUM,46-60,Chennai,Tamil Nadu,Business Owner,1596495,LOW,VERIFIED,2016-01-14,ACTIVE
CUST0000320,Meera Das,RETAIL,36-45,Indore,Madhya Pradesh,Self-Employed,1099720,LOW,EXPIRED,2018-08-12,ACTIVE
CUST0000321,Karan Gupta,RETAIL,46-60,Jaipur,Rajasthan,Professional,597214,LOW,PENDING,2022-09-02,ACTIVE
CUST0000322,Sai Patel,RETAIL,36-45,Kochi,Kerala,Salaried,450193,LOW,VERIFIED,2012-02-22,DORMANT
CUST0000323,Isha Verma,RETAIL,36-45,Ahmedabad,Gujarat,Salaried,1317373,LOW,VERIFIED,2021-06-22,ACTIVE
CUST0000324,Riya Das,RETAIL,60+,Hyderabad,Telangana,Homemaker,1433035,LOW,PENDING,2022-02-25,ACTIVE
CUST0000325,Neha Nair,RETAIL,46-60,Jaipur,Rajasthan,Student,1040216,HIGH,VERIFIED,2021-04-14,CLOSED
CUST0000326,Sai Sharma,SME,46-60,Chennai,Tamil Nadu,Student,9519886,LOW,VERIFIED,2018-02-15,ACTIVE
CUST0000327,Rohan Gupta,RETAIL,36-45,Ahmedabad,Gujarat,Homemaker,929335,LOW,VERIFIED,2024-11-24,ACTIVE
CUST0000328,Arjun Yadav,RETAIL,18-25,Lucknow,Uttar Pradesh,Student,1567104,MEDIUM,VERIFIED,2021-07-25,BLOCKED
CUST0000329,Rohan Khan,RETAIL,18-25,Mumbai,Maharashtra,Business Owner,287601,LOW,VERIFIED,2025-11-08,ACTIVE
CUST0000330,Ishaan Khan,RETAIL,46-60,Kochi,Kerala,Student,1385891,LOW,VERIFIED,2012-03-17,ACTIVE
CUST0000331,Sneha Rao,RETAIL,26-35,Mumbai,Maharashtra,Student,814618,MEDIUM,VERIFIED,2014-10-26,ACTIVE
CUST0000332,Sneha Kapoor,RETAIL,46-60,Lucknow,Uttar Pradesh,Salaried,909642,LOW,VERIFIED,2014-04-05,ACTIVE
CUST0000333,Ananya Reddy,RETAIL,26-35,Kolkata,West Bengal,Salaried,1007433,LOW,VERIFIED,2016-10-29,ACTIVE
CUST0000334,Vivaan Das,RETAIL,60+,Jaipur,Rajasthan,Self-Employed,781262,LOW,VERIFIED,2014-12-30,ACTIVE
CUST0000335,Ananya Reddy,RETAIL,18-25,Chennai,Tamil Nadu,Business Owner,745917,LOW,VERIFIED,2016-09-15,ACTIVE
CUST0000336,Aanya Nair,RETAIL,26-35,Bhubaneswar,Odisha,Self-Employed,1695837,MEDIUM,VERIFIED,2013-03-15,ACTIVE
CUST0000337,Neha Reddy,PREMIUM,26-35,Ahmedabad,Gujarat,Retired,4002474,LOW,VERIFIED,2021-03-19,ACTIVE
CUST0000338,Isha Das,RETAIL,18-25,Jaipur,Rajasthan,Self-Employed,766370,LOW,VERIFIED,2024-02-22,ACTIVE
CUST0000339,Priya Kapoor,PREMIUM,60+,Indore,Madhya Pradesh,Business Owner,3611277,HIGH,VERIFIED,2022-05-25,ACTIVE
CUST0000340,Meera Sharma,RETAIL,36-45,Bengaluru,Karnataka,Homemaker,793581,LOW,VERIFIED,2018-06-24,ACTIVE
CUST0000341,Priya Singh,RETAIL,36-45,Lucknow,Uttar Pradesh,Homemaker,1796192,LOW,VERIFIED,2017-02-21,ACTIVE
CUST0000342,Diya Mehta,PREMIUM,26-35,Indore,Madhya Pradesh,Professional,4808737,LOW,VERIFIED,2018-03-25,ACTIVE
CUST0000343,Vivaan Das,RETAIL,60+,Lucknow,Uttar Pradesh,Student,356697,MEDIUM,VERIFIED,2017-02-22,ACTIVE
CUST0000344,Isha Mehta,PREMIUM,36-45,Bengaluru,Karnataka,Retired,1951585,LOW,VERIFIED,2026-03-26,ACTIVE
CUST0000345,Aanya Patel,RETAIL,18-25,Kolkata,West Bengal,Salaried,387411,LOW,VERIFIED,2020-05-04,ACTIVE
CUST0000346,Sai Sharma,RETAIL,36-45,Kolkata,West Bengal,Self-Employed,1621014,MEDIUM,VERIFIED,2023-06-27,ACTIVE
CUST0000347,Pooja Mehta,RETAIL,46-60,Jaipur,Rajasthan,Homemaker,933649,MEDIUM,VERIFIED,2021-09-23,ACTIVE
CUST0000348,Rahul Sharma,RETAIL,46-60,Chennai,Tamil Nadu,Self-Employed,1547102,LOW,VERIFIED,2020-01-12,ACTIVE
CUST0000349,Vivaan Rao,SME,26-35,New Delhi,Delhi,Student,7766619,MEDIUM,EXPIRED,2017-04-04,ACTIVE
CUST0000350,Ananya Nair,SME,26-35,Indore,Madhya Pradesh,Salaried,8525209,MEDIUM,VERIFIED,2017-09-02,ACTIVE
CUST0000351,Meera Yadav,PREMIUM,36-45,Indore,Madhya Pradesh,Student,2415710,MEDIUM,VERIFIED,2016-04-23,ACTIVE
CUST0000352,Aditya Singh,RETAIL,46-60,Bengaluru,Karnataka,Homemaker,1688555,MEDIUM,VERIFIED,2018-08-31,ACTIVE
CUST0000353,Priya Kapoor,RETAIL,36-45,Bhubaneswar,Odisha,Self-Employed,876265,LOW,VERIFIED,2014-05-22,ACTIVE
CUST0000354,Priya Patel,RETAIL,60+,Ahmedabad,Gujarat,Business Owner,1613888,LOW,VERIFIED,2017-07-23,ACTIVE
CUST0000355,Neha Iyer,RETAIL,60+,Ahmedabad,Gujarat,Student,1719020,MEDIUM,VERIFIED,2015-10-19,ACTIVE
CUST0000356,Isha Rao,RETAIL,26-35,Lucknow,Uttar Pradesh,Student,265886,LOW,VERIFIED,2021-02-13,ACTIVE
CUST0000357,Krishna Rao,RETAIL,36-45,Jaipur,Rajasthan,Self-Employed,1229586,LOW,REJECTED,2016-11-18,ACTIVE
CUST0000358,Ananya Verma,PREMIUM,60+,Hyderabad,Telangana,Homemaker,4546680,LOW,VERIFIED,2022-07-31,ACTIVE
CUST0000359,Sai Rao,RETAIL,26-35,Lucknow,Uttar Pradesh,Self-Employed,1278551,LOW,PENDING,2024-01-30,CLOSED
CUST0000360,Ishaan Joshi,RETAIL,36-45,Indore,Madhya Pradesh,Student,667296,LOW,VERIFIED,2020-08-09,ACTIVE
CUST0000361,Aarav Sharma,RETAIL,26-35,New Delhi,Delhi,Homemaker,1357663,LOW,VERIFIED,2023-09-05,ACTIVE
CUST0000362,Priya Patel,CORPORATE,46-60,Bengaluru,Karnataka,Salaried,44982692,LOW,VERIFIED,2025-10-01,ACTIVE
CUST0000363,Krishna Patel,CORPORATE,60+,Bhubaneswar,Odisha,Retired,21040365,LOW,VERIFIED,2026-06-13,ACTIVE
CUST0000364,Isha Nair,RETAIL,36-45,Jaipur,Rajasthan,Student,836268,LOW,VERIFIED,2012-08-29,ACTIVE
CUST0000365,Aarav Patel,RETAIL,18-25,Indore,Madhya Pradesh,Student,690140,MEDIUM,VERIFIED,2017-05-12,ACTIVE
CUST0000366,Aditya Khan,RETAIL,18-25,Kochi,Kerala,Retired,1057763,MEDIUM,VERIFIED,2026-01-12,ACTIVE
CUST0000367,Isha Joshi,RETAIL,36-45,Indore,Madhya Pradesh,Business Owner,1526405,MEDIUM,VERIFIED,2012-02-01,ACTIVE
CUST0000368,Riya Patel,RETAIL,46-60,Bhubaneswar,Odisha,Self-Employed,932435,MEDIUM,VERIFIED,2012-10-11,ACTIVE
CUST0000369,Neha Nair,RETAIL,18-25,Hyderabad,Telangana,Self-Employed,1012803,LOW,VERIFIED,2025-07-02,ACTIVE
CUST0000370,Pooja Rao,RETAIL,18-25,Lucknow,Uttar Pradesh,Business Owner,741873,LOW,VERIFIED,2012-07-21,ACTIVE
CUST0000371,Aditya Joshi,RETAIL,36-45,Ahmedabad,Gujarat,Retired,1225763,LOW,VERIFIED,2018-12-21,ACTIVE
CUST0000372,Vivaan Das,RETAIL,60+,New Delhi,Delhi,Self-Employed,1342437,MEDIUM,VERIFIED,2026-05-25,ACTIVE
CUST0000373,Sneha Sharma,RETAIL,18-25,Indore,Madhya Pradesh,Professional,1569360,MEDIUM,VERIFIED,2014-04-06,ACTIVE
CUST0000374,Aarav Patel,RETAIL,36-45,Hyderabad,Telangana,Professional,370298,LOW,VERIFIED,2012-12-24,ACTIVE
CUST0000375,Vivaan Das,RETAIL,36-45,Hyderabad,Telangana,Homemaker,1003909,HIGH,VERIFIED,2012-04-05,ACTIVE
CUST0000376,Rohan Sharma,RETAIL,26-35,Ahmedabad,Gujarat,Professional,419373,LOW,VERIFIED,2022-03-24,ACTIVE
CUST0000377,Sai Nair,RETAIL,36-45,Kochi,Kerala,Professional,354965,LOW,VERIFIED,2022-06-08,ACTIVE
CUST0000378,Rohan Iyer,PREMIUM,46-60,Bhubaneswar,Odisha,Professional,3358569,MEDIUM,VERIFIED,2020-09-28,ACTIVE
CUST0000379,Ishaan Kapoor,RETAIL,46-60,New Delhi,Delhi,Homemaker,1535020,LOW,VERIFIED,2023-04-09,ACTIVE
CUST0000380,Aarav Reddy,PREMIUM,60+,Jaipur,Rajasthan,Homemaker,3400348,MEDIUM,VERIFIED,2019-04-10,ACTIVE
CUST0000381,Riya Singh,RETAIL,46-60,Indore,Madhya Pradesh,Retired,517069,LOW,VERIFIED,2013-11-21,ACTIVE
CUST0000382,Diya Nair,RETAIL,36-45,Bhubaneswar,Odisha,Business Owner,1183332,LOW,VERIFIED,2024-10-25,ACTIVE
CUST0000383,Vivaan Rao,RETAIL,60+,Hyderabad,Telangana,Salaried,1526565,HIGH,VERIFIED,2024-05-20,ACTIVE
CUST0000384,Aditya Khan,RETAIL,26-35,Indore,Madhya Pradesh,Business Owner,1221217,LOW,VERIFIED,2017-04-08,ACTIVE
